Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Family_Members,Approved_status,Age,Employed_status
5113020,M,Y,Y,0,202500,State servant,Secondary Education,Married,House / apartment,2,0,40,Employed
5091048,F,N,Y,2,270000,Commercial associate,Higher Education,Married,House / apartment,4,0,42,Employed
5091057,F,N,Y,2,270000,Commercial associate,Higher Education,Married,House / apartment,4,0,42,Employed
5067506,M,N,Y,0,180000,Working,Lower Secondary,Civil marriage,House / apartment,2,0,36,Employed
5105159,M,N,Y,2,380250,Commercial associate,Higher Education,Married,House / apartment,4,0,34,Employed
5028645,F,N,Y,0,166500,Commercial associate,Higher Education,Married,House / apartment,2,0,33,Employed
5033418,M,Y,N,0,202500,Commercial associate,Secondary Education,Married,House / apartment,2,0,29,Employed
5051050,M,Y,N,0,67500,Working,Secondary Education,Married,House / apartment,2,0,61,Employed
5050768,F,N,N,2,337500,Working,Secondary Education,Married,House / apartment,4,0,30,Employed
5090861,F,Y,Y,0,202500,Commercial associate,Secondary Education,Married,House / apartment,2,0,54,Employed
5028612,M,Y,Y,0,225000,Commercial associate,Higher Education,Single / not married,With parents,1,0,29,Employed
5053254,F,Y,Y,0,180000,Commercial associate,Secondary Education,Married,House / apartment,2,1,51,Employed
5135779,F,N,Y,0,126000,Working,Secondary Education,Married,House / apartment,2,0,65,Employed
5142599,F,N,Y,2,76500,State servant,Higher Education,Married,House / apartment,4,0,40,Employed
5114643,F,Y,N,0,247500,Working,Secondary Education,Separated,House / apartment,1,0,37,Employed
5113159,M,Y,Y,0,157500,Commercial associate,Secondary Education,Single / not married,Municipal apartment,1,0,27,Employed
5041066,F,N,Y,0,103500,Working,Secondary Education,Single / not married,House / apartment,1,0,48,Employed
5053472,M,N,Y,0,112500,Working,Secondary Education,Married,House / apartment,2,0,51,Employed
5105227,F,N,Y,0,135000,Working,Secondary Education,Married,House / apartment,2,0,48,Employed
5053872,M,Y,Y,1,157500,Working,Secondary Education,Married,House / apartment,3,0,32,Employed
5089959,M,N,Y,1,126000,Commercial associate,Secondary Education,Civil marriage,House / apartment,3,1,35,Employed
5089954,M,N,Y,1,126000,Commercial associate,Secondary Education,Civil marriage,House / apartment,3,0,35,Employed
5146401,F,N,Y,0,112500,Working,Secondary Education,Separated,House / apartment,1,0,54,Employed
5042296,M,Y,Y,1,202500,Working,Secondary Education,Married,House / apartment,3,0,42,Employed
5023389,M,Y,Y,2,157500,Commercial associate,Higher Education,Married,House / apartment,4,0,37,Employed
5033728,F,Y,Y,1,202500,Working,Secondary Education,Married,House / apartment,3,0,37,Employed
5149805,F,N,Y,0,135000,State servant,Incomplete Higher,Single / not married,With parents,1,0,27,Employed
5087944,F,N,Y,0,72000,Working,Secondary Education,Widow,House / apartment,1,0,55,Employed
5024838,F,N,Y,0,202500,Commercial associate,Higher Education,Single / not married,House / apartment,1,0,39,Employed
5112765,F,Y,N,1,315000,Commercial associate,Higher Education,Married,House / apartment,3,0,30,Employed
5092349,F,N,Y,0,225000,Working,Secondary Education,Widow,House / apartment,1,0,53,Employed
5091735,F,Y,Y,0,243000,Working,Secondary Education,Single / not married,House / apartment,1,0,40,Employed
5091737,F,Y,Y,0,243000,Working,Secondary Education,Single / not married,House / apartment,1,0,40,Employed
5088450,F,N,Y,0,157500,State servant,Secondary Education,Widow,House / apartment,1,0,63,Employed
5125804,F,N,Y,0,270000,Working,Secondary Education,Separated,House / apartment,1,0,50,Employed
5132264,F,N,N,0,144000,Working,Secondary Education,Married,House / apartment,2,0,42,Employed
5116046,F,Y,Y,0,144000,Working,Secondary Education,Married,House / apartment,2,0,37,Employed
5045917,M,Y,Y,0,315000,Commercial associate,Secondary Education,Married,Rented apartment,2,0,47,Employed
5149799,F,N,Y,0,126000,Commercial associate,Secondary Education,Civil marriage,Municipal apartment,2,0,29,Employed
5028616,M,N,Y,1,135000,Working,Higher Education,Married,House / apartment,3,0,26,Employed
5033500,M,N,Y,0,202500,Commercial associate,Secondary Education,Married,House / apartment,2,0,48,Employed
5052620,M,Y,Y,1,180000,Commercial associate,Secondary Education,Married,House / apartment,3,0,44,Employed
5052622,M,Y,Y,1,180000,Commercial associate,Secondary Education,Married,House / apartment,3,0,44,Employed
5024163,M,Y,Y,2,202500,Working,Secondary Education,Married,House / apartment,4,0,37,Employed
5022449,F,N,N,0,315000,Working,Secondary Education,Separated,House / apartment,1,0,48,Employed
5068465,F,N,Y,1,90000,Commercial associate,Secondary Education,Married,House / apartment,3,0,28,Employed
5029544,F,Y,Y,1,133650,Commercial associate,Secondary Education,Married,House / apartment,3,0,40,Employed
5050619,M,Y,N,0,112500,Working,Secondary Education,Civil marriage,House / apartment,2,0,27,Employed
5117219,F,N,Y,0,202500,Working,Secondary Education,Civil marriage,House / apartment,2,0,30,Employed
5117216,F,N,Y,0,202500,Working,Secondary Education,Civil marriage,House / apartment,2,0,30,Employed
5021584,F,N,N,1,40500,State servant,Secondary Education,Married,Rented apartment,3,0,36,Employed
5135485,F,N,Y,0,135000,State servant,Higher Education,Single / not married,Municipal apartment,1,1,29,Employed
5135487,F,N,Y,0,135000,State servant,Higher Education,Single / not married,Municipal apartment,1,1,29,Employed
5135484,F,N,Y,0,135000,State servant,Higher Education,Single / not married,Municipal apartment,1,0,29,Employed
5065335,M,N,Y,0,202500,Commercial associate,Lower Secondary,Married,Rented apartment,2,0,27,Employed
5137187,F,Y,N,0,67500,Working,Secondary Education,Married,House / apartment,2,0,31,Employed
5051180,M,Y,N,1,166500,Working,Secondary Education,Married,House / apartment,3,0,36,Employed
5087538,M,N,Y,0,81000,Commercial associate,Higher Education,Single / not married,House / apartment,1,0,27,Employed
5087536,M,N,Y,0,81000,Commercial associate,Higher Education,Single / not married,House / apartment,1,0,27,Employed
5036958,M,Y,Y,1,135000,Working,Secondary Education,Married,House / apartment,3,0,33,Employed
5146463,M,Y,N,0,360000,State servant,Higher Education,Married,House / apartment,2,0,27,Employed
5146467,M,Y,N,0,360000,State servant,Higher Education,Married,House / apartment,2,0,27,Employed
5066597,F,N,N,1,360000,Commercial associate,Higher Education,Civil marriage,House / apartment,3,0,41,Employed
5054460,M,Y,N,1,135000,Working,Secondary Education,Married,House / apartment,3,0,52,Employed
5058267,M,N,N,1,225000,Commercial associate,Secondary Education,Married,With parents,3,0,49,Employed
5046379,F,N,N,0,180000,Working,Incomplete Higher,Married,House / apartment,2,0,54,Employed
5091405,F,N,Y,0,135000,Working,Secondary Education,Single / not married,House / apartment,1,0,48,Employed
5091406,F,N,Y,0,135000,Working,Secondary Education,Single / not married,House / apartment,1,0,48,Employed
5088181,F,N,N,0,180000,Working,Incomplete Higher,Widow,House / apartment,1,0,54,Employed
5100133,M,Y,Y,2,270000,Commercial associate,Higher Education,Married,House / apartment,4,0,38,Employed
5116319,F,N,Y,2,157500,Working,Secondary Education,Married,House / apartment,4,0,39,Employed
5028909,F,N,N,0,67500,Working,Secondary Education,Married,House / apartment,2,0,27,Employed
5028907,F,N,N,0,67500,Working,Secondary Education,Married,House / apartment,2,0,27,Employed
5149296,F,Y,Y,0,247500,Commercial associate,Higher Education,Married,House / apartment,2,0,40,Employed
5051156,M,N,N,1,247500,Working,Higher Education,Single / not married,House / apartment,2,0,38,Employed
5142860,F,N,N,0,135000,Working,Secondary Education,Married,House / apartment,2,0,39,Employed
5142849,F,N,N,0,135000,Working,Secondary Education,Married,House / apartment,2,0,39,Employed
5125127,F,N,Y,0,112500,Working,Secondary Education,Single / not married,House / apartment,1,0,44,Employed
5125934,F,N,Y,2,135000,Commercial associate,Lower Secondary,Civil marriage,With parents,4,1,27,Employed
5009301,F,N,N,0,193500,Working,Secondary Education,Single / not married,Municipal apartment,1,0,44,Employed
5010203,M,Y,Y,0,135000,Working,Lower Secondary,Married,With parents,2,0,27,Employed
5010202,M,Y,Y,0,135000,Working,Lower Secondary,Married,With parents,2,0,27,Employed
5099907,F,N,Y,2,112500,Working,Incomplete Higher,Married,House / apartment,4,0,30,Employed
5095423,M,Y,Y,0,380250,Working,Higher Education,Married,House / apartment,2,0,32,Employed
5053642,M,N,N,0,360000,Commercial associate,Higher Education,Married,House / apartment,2,0,56,Employed
5053646,M,N,N,0,360000,Commercial associate,Higher Education,Married,House / apartment,2,0,56,Employed
5149592,F,N,Y,0,157500,Working,Higher Education,Married,House / apartment,2,0,34,Employed
5062095,M,Y,N,0,180000,Working,Secondary Education,Single / not married,House / apartment,1,0,28,Employed
5114249,M,N,N,1,130500,Working,Incomplete Higher,Married,Rented apartment,3,1,31,Employed
5114253,M,N,N,1,130500,Working,Incomplete Higher,Married,Rented apartment,3,1,31,Employed
5088433,F,N,Y,0,225000,Working,Secondary Education,Single / not married,House / apartment,1,0,49,Employed
5146456,F,N,Y,0,135000,Commercial associate,Secondary Education,Married,House / apartment,2,0,42,Employed
5028917,F,Y,Y,0,112500,Working,Secondary Education,Married,House / apartment,2,0,47,Employed
5028919,F,Y,Y,0,112500,Working,Secondary Education,Married,House / apartment,2,0,47,Employed
5028930,F,Y,Y,0,112500,Working,Secondary Education,Married,House / apartment,2,0,47,Employed
5065363,F,N,Y,1,216000,Working,Higher Education,Single / not married,House / apartment,2,0,29,Employed
5113539,F,N,Y,0,157500,Working,Secondary Education,Married,House / apartment,2,0,57,Employed
5009663,M,N,N,0,225000,Working,Higher Education,Single / not married,House / apartment,1,0,28,Employed
5146167,F,N,Y,0,135000,Working,Secondary Education,Married,House / apartment,2,1,56,Employed
5105150,F,N,Y,0,90000,Working,Higher Education,Married,House / apartment,2,0,52,Employed
5091564,F,Y,Y,1,135000,Working,Secondary Education,Married,House / apartment,3,0,41,Employed
5135531,M,Y,Y,0,225000,Working,Secondary Education,Separated,House / apartment,1,0,38,Employed
5061253,F,N,Y,0,112500,Working,Incomplete Higher,Civil marriage,House / apartment,2,0,25,Employed
5061246,F,N,Y,0,112500,Working,Incomplete Higher,Civil marriage,House / apartment,2,0,25,Employed
5143457,M,Y,Y,0,247500,State servant,Secondary Education,Civil marriage,House / apartment,2,0,33,Employed
5143453,M,Y,Y,0,247500,State servant,Secondary Education,Civil marriage,House / apartment,2,0,33,Employed
5125471,M,Y,Y,1,380250,Commercial associate,Higher Education,Married,House / apartment,3,0,48,Employed
5125158,M,N,Y,1,234000,Working,Secondary Education,Married,House / apartment,3,0,33,Employed
5125166,M,N,Y,1,234000,Working,Secondary Education,Married,House / apartment,3,0,33,Employed
5118545,F,Y,N,0,270000,Working,Secondary Education,Married,House / apartment,2,0,50,Employed
5118580,F,Y,Y,0,180000,Working,Secondary Education,Married,House / apartment,2,0,36,Employed
5067262,F,Y,Y,0,270000,Working,Secondary Education,Married,House / apartment,2,0,55,Employed
5069216,F,Y,Y,0,256500,Commercial associate,Higher Education,Married,House / apartment,2,1,31,Employed
5069218,F,Y,Y,0,256500,Commercial associate,Higher Education,Single / not married,House / apartment,2,1,31,Employed
5148535,F,N,Y,1,157500,Working,Secondary Education,Married,House / apartment,3,0,29,Employed
5126322,F,N,N,0,270000,Working,Secondary Education,Married,House / apartment,2,0,49,Employed
5126321,F,N,N,0,270000,Working,Secondary Education,Married,House / apartment,2,0,49,Employed
5023914,F,N,Y,2,184500,Working,Secondary Education,Married,House / apartment,4,0,27,Employed
5023261,M,Y,Y,0,180000,Commercial associate,Secondary Education,Married,House / apartment,2,0,58,Employed
5046340,M,N,Y,1,180000,Working,Lower Secondary,Married,House / apartment,3,0,29,Employed
5061207,M,Y,Y,2,225000,Working,Secondary Education,Separated,House / apartment,4,0,49,Employed
5010089,F,N,N,0,225000,Commercial associate,Secondary Education,Married,House / apartment,2,0,28,Employed
5010567,F,Y,Y,0,121500,Working,Higher Education,Married,House / apartment,2,0,28,Employed
5009443,F,N,N,0,90000,State servant,Secondary Education,Married,House / apartment,2,0,26,Employed
5117314,M,N,Y,1,292500,Working,Secondary Education,Married,House / apartment,3,0,46,Employed
5042082,F,Y,N,0,315000,Commercial associate,Higher Education,Married,House / apartment,2,0,53,Employed
5090082,M,N,N,0,180000,Commercial associate,Secondary Education,Married,House / apartment,2,0,41,Employed
5089512,F,Y,N,1,380250,Working,Secondary Education,Married,Rented apartment,3,0,38,Employed
5021693,M,Y,Y,2,337500,Working,Incomplete Higher,Married,House / apartment,4,0,34,Employed
5113171,F,Y,Y,1,67500,Working,Secondary Education,Married,House / apartment,3,0,31,Employed
5116801,M,N,Y,1,225000,Working,Secondary Education,Married,House / apartment,3,0,45,Employed
5022326,M,Y,Y,0,256500,Commercial associate,Higher Education,Married,House / apartment,2,0,59,Employed
5022730,M,Y,N,2,360000,Commercial associate,Secondary Education,Married,House / apartment,4,0,42,Employed
5022617,M,Y,Y,0,202500,Commercial associate,Secondary Education,Civil marriage,House / apartment,2,1,33,Employed
5033895,F,N,N,2,135000,Working,Secondary Education,Married,With parents,4,0,31,Employed
5137163,F,N,N,0,211500,Working,Secondary Education,Married,House / apartment,2,0,47,Employed
5113302,M,N,Y,1,180000,Working,Higher Education,Married,With parents,3,0,43,Employed
5009269,M,Y,N,0,337500,State servant,Higher Education,Married,With parents,2,0,28,Employed
5118397,M,N,N,0,135000,Working,Secondary Education,Married,House / apartment,2,0,47,Employed
5117754,M,Y,N,0,306000,Working,Secondary Education,Married,House / apartment,2,0,44,Employed
5117756,M,Y,N,0,306000,Working,Secondary Education,Married,House / apartment,2,0,44,Employed
5117753,M,Y,N,0,306000,Working,Secondary Education,Married,House / apartment,2,0,44,Employed
5118472,M,N,N,0,180000,Working,Secondary Education,Married,House / apartment,2,0,27,Employed
5117065,F,N,Y,2,225000,Working,Higher Education,Married,House / apartment,4,0,42,Employed
5024352,M,Y,Y,0,380250,Commercial associate,Secondary Education,Married,With parents,2,0,46,Employed
5021998,M,N,Y,0,90000,Pensioner,Secondary Education,Married,House / apartment,2,1,52,Employed
5079075,F,N,Y,0,216000,Working,Secondary Education,Married,House / apartment,2,0,43,Employed
5053003,F,Y,Y,0,157500,Working,Incomplete Higher,Married,House / apartment,2,0,26,Employed
5091753,M,Y,N,2,135000,Working,Higher Education,Married,House / apartment,4,0,35,Employed
5061321,F,Y,Y,1,261000,State servant,Higher Education,Married,House / apartment,3,0,41,Employed
5142781,M,Y,N,2,157500,Working,Secondary Education,Separated,With parents,3,0,38,Employed
5125763,M,Y,N,1,135000,Commercial associate,Secondary Education,Single / not married,House / apartment,3,1,36,Employed
5117403,F,N,N,0,94500,Working,Secondary Education,Married,House / apartment,2,0,46,Employed
5096095,F,N,N,1,135000,Working,Secondary Education,Married,House / apartment,3,0,29,Employed
5048276,F,Y,N,1,112500,Working,Higher Education,Single / not married,House / apartment,2,0,27,Employed
5022833,M,Y,Y,0,202500,Working,Secondary Education,Married,House / apartment,2,0,47,Employed
5041675,F,Y,Y,1,333000,Commercial associate,Higher Education,Married,House / apartment,3,0,32,Employed
5024592,M,Y,Y,0,157500,Working,Secondary Education,Married,With parents,2,0,24,Employed
5022025,M,Y,Y,0,112500,Working,Secondary Education,Single / not married,House / apartment,1,0,27,Employed
5022015,M,Y,Y,0,112500,Working,Secondary Education,Single / not married,House / apartment,1,0,27,Employed
5105791,M,N,N,0,121500,State servant,Incomplete Higher,Single / not married,House / apartment,1,0,25,Employed
5091894,M,N,N,0,157500,Commercial associate,Higher Education,Single / not married,House / apartment,1,0,28,Employed
5052606,M,N,Y,0,202500,Commercial associate,Secondary Education,Single / not married,Rented apartment,1,0,51,Employed
5125761,M,N,Y,0,270000,Commercial associate,Secondary Education,Single / not married,Municipal apartment,1,1,49,Employed
5010397,F,Y,Y,1,225000,Working,Higher Education,Married,House / apartment,3,0,39,Employed
5095905,F,N,N,0,135000,State servant,Secondary Education,Single / not married,House / apartment,1,0,42,Employed
5096621,F,N,N,1,135000,Working,Secondary Education,Married,House / apartment,3,0,40,Employed
5099914,F,N,Y,2,126000,Working,Secondary Education,Married,House / apartment,4,0,27,Employed
5095117,F,N,Y,0,67500,Working,Higher Education,Married,House / apartment,2,0,39,Employed
5024670,F,N,Y,1,180000,Working,Higher Education,Separated,House / apartment,2,0,41,Employed
5021551,F,N,Y,0,202500,Commercial associate,Secondary Education,Married,House / apartment,2,0,57,Employed
5054733,F,N,N,1,157500,Commercial associate,Higher Education,Married,House / apartment,3,0,30,Employed
5065462,F,N,N,0,157500,Commercial associate,Secondary Education,Married,House / apartment,2,1,52,Employed
5135705,F,N,N,0,135000,Working,Secondary Education,Married,House / apartment,2,0,30,Employed
5038845,F,N,Y,0,103500,Commercial associate,Secondary Education,Married,House / apartment,2,0,47,Employed
5046415,M,Y,Y,0,270000,Working,Higher Education,Married,House / apartment,2,0,40,Employed
5045742,M,Y,N,0,225000,Commercial associate,Higher Education,Married,House / apartment,2,0,36,Employed
5061691,F,N,Y,1,67500,Commercial associate,Higher Education,Married,House / apartment,3,1,25,Employed
5087819,M,N,Y,2,112500,Working,Secondary Education,Married,House / apartment,4,0,43,Employed
5090126,M,Y,Y,0,270000,Working,Secondary Education,Single / not married,House / apartment,1,0,38,Employed
5066879,M,Y,Y,0,270000,Working,Secondary Education,Single / not married,House / apartment,1,0,38,Employed
5089887,F,N,Y,0,157500,Working,Higher Education,Married,House / apartment,2,0,29,Employed
5021775,F,N,Y,0,292500,Commercial associate,Higher Education,Civil marriage,House / apartment,2,0,40,Employed
5056077,M,Y,Y,0,90000,Working,Secondary Education,Married,House / apartment,2,0,33,Employed
5036469,M,Y,N,0,112500,State servant,Secondary Education,Single / not married,House / apartment,2,1,56,Employed
5065571,M,Y,Y,0,270000,Commercial associate,Secondary Education,Married,House / apartment,2,0,50,Employed
5091222,F,N,Y,2,135000,Working,Secondary Education,Married,House / apartment,4,0,41,Employed
5045537,M,Y,N,2,225000,State servant,Higher Education,Married,With parents,4,0,30,Employed
5150038,M,N,N,0,180000,Working,Secondary Education,Single / not married,With parents,1,0,35,Employed
5132800,F,N,Y,0,157500,Working,Secondary Education,Separated,House / apartment,1,0,51,Employed
5048319,F,N,N,0,90000,Working,Higher Education,Separated,House / apartment,1,0,60,Employed
5048305,F,N,N,0,166500,Working,Higher Education,Separated,House / apartment,1,0,60,Employed
5047929,M,Y,N,0,292500,Working,Secondary Education,Single / not married,House / apartment,1,0,38,Employed
5054775,M,N,Y,0,225000,Working,Secondary Education,Married,House / apartment,2,0,59,Employed
5105412,F,N,Y,2,135000,Working,Secondary Education,Married,House / apartment,4,0,35,Employed
5069399,M,N,Y,0,157500,Working,Secondary Education,Single / not married,House / apartment,1,0,23,Employed
5045380,M,Y,Y,0,261000,Working,Incomplete Higher,Married,House / apartment,2,0,44,Employed
5050853,M,N,N,0,180000,Commercial associate,Higher Education,Single / not married,House / apartment,1,0,26,Employed
5050852,M,N,N,0,180000,Commercial associate,Higher Education,Single / not married,House / apartment,1,0,26,Employed
5142988,F,N,N,1,135000,Working,Higher Education,Married,House / apartment,3,0,29,Employed
5022804,F,Y,Y,0,202500,Working,Higher Education,Widow,House / apartment,1,0,33,Employed
5022800,F,Y,Y,0,202500,Working,Higher Education,Widow,House / apartment,1,0,33,Employed
5022803,F,Y,Y,0,202500,Working,Higher Education,Widow,House / apartment,1,0,33,Employed
5047704,F,N,Y,2,166500,Working,Secondary Education,Single / not married,House / apartment,3,0,40,Employed
5105499,F,N,Y,0,202500,Working,Higher Education,Married,House / apartment,2,0,29,Employed
5085769,F,N,Y,0,166500,Commercial associate,Secondary Education,Married,House / apartment,2,0,53,Employed
5088687,M,N,Y,1,135000,Working,Secondary Education,Married,House / apartment,3,0,51,Employed
5088689,M,N,Y,1,135000,Working,Secondary Education,Married,House / apartment,3,0,51,Employed
5066915,M,Y,Y,0,180000,Working,Higher Education,Married,With parents,2,0,30,Employed
5089269,F,N,N,0,72000,Working,Secondary Education,Single / not married,House / apartment,1,0,52,Employed
5145920,M,Y,Y,1,180000,Commercial associate,Higher Education,Married,House / apartment,3,0,41,Employed
5041535,F,N,Y,0,180000,Commercial associate,Secondary Education,Widow,House / apartment,1,0,54,Employed
5095033,M,Y,Y,0,202500,Commercial associate,Higher Education,Married,House / apartment,2,0,42,Employed
5094926,F,Y,Y,0,135000,Commercial associate,Secondary Education,Married,House / apartment,2,0,33,Employed
5024578,F,N,N,1,90000,Working,Secondary Education,Married,With parents,3,0,28,Employed
5054063,M,N,N,1,157500,Working,Secondary Education,Married,House / apartment,3,1,45,Employed
5054068,M,N,N,1,157500,Working,Secondary Education,Married,House / apartment,1,1,45,Employed
5054064,M,N,N,1,157500,Working,Secondary Education,Married,House / apartment,3,0,45,Employed
5111117,F,N,Y,1,315000,Working,Higher Education,Married,House / apartment,3,0,32,Employed
5142448,M,Y,Y,0,315000,Working,Incomplete Higher,Married,House / apartment,2,0,42,Employed
5146558,M,N,Y,2,157500,Working,Secondary Education,Married,House / apartment,4,0,41,Employed
5090942,M,N,N,0,225000,Commercial associate,Secondary Education,Married,House / apartment,2,0,37,Employed
5140019,F,Y,Y,1,180000,Commercial associate,Secondary Education,Single / not married,House / apartment,2,0,31,Employed
5067653,F,N,Y,0,380250,State servant,Higher Education,Married,House / apartment,2,0,47,Employed
5053678,F,Y,Y,0,225000,Commercial associate,Secondary Education,Single / not married,House / apartment,1,0,33,Employed
5053117,M,Y,N,1,270000,Commercial associate,Secondary Education,Civil marriage,House / apartment,3,0,37,Employed
5091963,M,Y,N,0,180000,Working,Secondary Education,Married,Municipal apartment,2,0,52,Employed
5066465,F,Y,Y,0,135000,Working,Secondary Education,Separated,House / apartment,1,0,44,Employed
5066458,F,Y,Y,0,135000,Working,Secondary Education,Separated,House / apartment,1,0,42,Employed
5022041,M,N,Y,0,180000,Working,Secondary Education,Married,House / apartment,2,0,28,Employed
5053711,F,Y,N,2,157500,Commercial associate,Incomplete Higher,Married,House / apartment,4,0,35,Employed
5079166,M,Y,N,0,202500,Working,Secondary Education,Married,With parents,2,1,38,Employed
5079167,M,Y,N,0,202500,Working,Secondary Education,Married,With parents,2,1,38,Employed
5079168,M,Y,N,0,202500,Working,Secondary Education,Married,With parents,2,1,38,Employed
5111159,F,Y,Y,1,81000,Working,Higher Education,Married,House / apartment,3,0,29,Employed
5149744,F,N,Y,1,105750,Working,Secondary Education,Married,With parents,3,0,35,Employed
5143353,M,Y,N,0,135000,Working,Secondary Education,Married,House / apartment,2,0,29,Employed
5026539,F,N,Y,0,112500,Working,Secondary Education,Single / not married,House / apartment,1,0,43,Employed
5021730,F,Y,Y,1,180000,Commercial associate,Secondary Education,Married,House / apartment,3,0,46,Employed
5090788,F,Y,Y,1,225000,Commercial associate,Secondary Education,Separated,House / apartment,2,0,30,Employed
5023231,M,Y,Y,0,270000,Working,Secondary Education,Separated,House / apartment,1,0,48,Employed
5069028,F,N,Y,0,157500,Commercial associate,Secondary Education,Married,House / apartment,2,0,45,Employed
5068378,F,N,Y,1,126000,Working,Higher Education,Married,House / apartment,3,0,35,Employed
5051007,F,N,N,0,306000,Commercial associate,Higher Education,Married,House / apartment,2,0,29,Employed
5143164,F,N,N,2,180000,Commercial associate,Secondary Education,Married,House / apartment,4,0,38,Employed
5132569,F,N,Y,1,112500,Commercial associate,Secondary Education,Civil marriage,House / apartment,3,0,41,Employed
5008889,F,N,Y,0,247500,Commercial associate,Higher Education,Separated,Rented apartment,1,0,47,Employed
5117778,F,Y,N,0,144000,Working,Secondary Education,Widow,House / apartment,1,0,39,Employed
5091144,M,Y,N,0,225000,Working,Secondary Education,Married,House / apartment,2,0,30,Employed
5116883,M,Y,Y,0,225000,Working,Secondary Education,Married,House / apartment,2,0,49,Employed
5113057,F,Y,N,0,202500,Commercial associate,Incomplete Higher,Separated,House / apartment,1,0,39,Employed
5022761,F,N,Y,0,180000,Working,Secondary Education,Married,House / apartment,2,0,27,Employed
5069307,M,N,Y,0,157500,Working,Secondary Education,Married,House / apartment,2,1,43,Employed
5067203,M,N,N,1,380250,Working,Secondary Education,Married,With parents,3,0,35,Employed
5045614,M,Y,Y,1,360000,Working,Higher Education,Married,House / apartment,3,0,43,Employed
5045850,F,Y,Y,2,315000,Commercial associate,Higher Education,Married,With parents,4,0,35,Employed
5149834,F,N,Y,0,157500,Commercial associate,Higher Education,Married,House / apartment,2,1,34,Employed
5149838,F,N,Y,0,157500,Pensioner,Higher Education,Married,House / apartment,2,1,34,Employed
5062214,F,N,Y,2,153000,Commercial associate,Higher Education,Married,House / apartment,4,0,36,Employed
5051061,F,N,N,2,112500,Commercial associate,Secondary Education,Married,House / apartment,4,0,33,Employed
5037266,M,Y,N,0,225000,Working,Secondary Education,Single / not married,House / apartment,1,0,33,Employed
5115894,M,Y,N,0,247500,Commercial associate,Secondary Education,Married,House / apartment,2,0,48,Employed
5146318,F,N,Y,0,135000,Working,Secondary Education,Separated,House / apartment,1,0,40,Employed
5089497,F,N,N,1,112500,Working,Secondary Education,Widow,House / apartment,2,0,55,Employed
5036795,M,Y,Y,0,215100,Commercial associate,Secondary Education,Married,House / apartment,2,1,53,Employed
5094884,M,N,Y,0,380250,Commercial associate,Secondary Education,Single / not married,With parents,1,0,28,Employed
5024386,F,N,N,0,117000,Working,Secondary Education,Married,Municipal apartment,2,0,37,Employed
5069380,M,N,Y,0,337500,Working,Secondary Education,Single / not married,House / apartment,1,0,46,Employed
5065601,M,N,Y,0,157500,Commercial associate,Secondary Education,Married,House / apartment,2,0,57,Employed
5091374,M,Y,Y,0,247500,Working,Secondary Education,Married,House / apartment,2,0,42,Employed
5091369,M,Y,Y,0,247500,Working,Secondary Education,Married,House / apartment,2,0,42,Employed
5085886,M,Y,Y,0,315000,Commercial associate,Higher Education,Married,House / apartment,2,1,51,Employed
5088699,F,Y,Y,0,252000,Working,Secondary Education,Married,House / apartment,2,0,48,Employed
5113861,M,N,N,0,135000,Working,Secondary Education,Married,House / apartment,2,0,28,Employed
5036396,F,Y,Y,0,112500,Working,Secondary Education,Civil marriage,House / apartment,2,0,37,Employed
5067020,F,Y,Y,1,247500,Working,Secondary Education,Civil marriage,House / apartment,3,0,47,Employed
5067019,F,Y,Y,1,247500,Working,Secondary Education,Civil marriage,House / apartment,3,0,47,Employed
5035866,F,N,Y,0,247500,Commercial associate,Secondary Education,Married,House / apartment,2,0,48,Employed
5036765,F,N,N,1,112500,Working,Secondary Education,Married,House / apartment,3,0,35,Employed
5042286,F,N,Y,0,157500,Working,Secondary Education,Single / not married,House / apartment,1,0,30,Employed
5024586,F,Y,Y,2,315000,State servant,Secondary Education,Married,House / apartment,4,0,34,Employed
5024582,F,Y,Y,2,315000,State servant,Secondary Education,Married,House / apartment,4,0,34,Employed
5067299,M,N,Y,0,225000,Commercial associate,Secondary Education,Single / not married,House / apartment,1,0,25,Employed
5023655,F,N,N,0,225000,Commercial associate,Incomplete Higher,Single / not married,House / apartment,1,0,28,Employed
5029538,F,N,Y,0,112500,Working,Higher Education,Civil marriage,House / apartment,2,0,35,Employed
5149034,F,N,Y,0,180000,State servant,Higher Education,Married,House / apartment,2,0,48,Employed
5062205,F,N,Y,0,112500,Commercial associate,Higher Education,Married,House / apartment,2,0,48,Employed
5125261,M,N,Y,0,157500,Commercial associate,Higher Education,Married,House / apartment,2,0,42,Employed
5142482,M,Y,N,2,166500,Commercial associate,Higher Education,Married,House / apartment,4,0,34,Employed
5090383,F,Y,Y,0,180000,Commercial associate,Secondary Education,Married,House / apartment,2,0,42,Employed
5146086,M,N,N,0,148500,Working,Secondary Education,Single / not married,Municipal apartment,1,0,39,Employed
5021967,F,N,N,1,103500,Working,Secondary Education,Married,House / apartment,3,0,32,Employed
5021968,F,N,N,1,103500,Working,Secondary Education,Married,House / apartment,3,0,32,Employed
5095193,M,Y,Y,1,380250,Commercial associate,Secondary Education,Married,House / apartment,3,0,42,Employed
5054496,F,Y,Y,0,225000,Commercial associate,Higher Education,Separated,House / apartment,1,0,33,Employed
